,SurveyType,SurveyYear,Location,Indicator,Mean_value
7978,DHS,2019,East,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,28.7
7979,DHS,2019,East,Households with electricity,42.5
7980,DHS,2019,East,Infant mortality rate,35.0
7981,DHS,2019,East,Knowledge of prevention of mother to child transmission of HIV [Men],83.9
7982,DHS,2019,East,Knowledge of prevention of mother to child transmission of HIV [Women],89.1
7983,DHS,2019,East,Malaria prevalence according to RDT,2.3
7984,DHS,2019,East,Malaria prevalence according to microscopy,0.5
7985,DHS,2019,East,Married women currently using any method of contraception,66.1
7986,DHS,2019,East,Married women currently using any modern method of contraception,61.5
7987,DHS,2019,East,Mean Body Mass Index (BMI) for women,23.3
7988,DHS,2019,East,Mean ideal number of children for all women,3.5
7989,DHS,2019,East,Measles vaccination received,97.8
7990,DHS,2019,East,Median age at first birth for women age 25-49,22.3
7991,DHS,2019,East,Median age at first marriage [Women]: 25-49,21.9
7992,DHS,2019,East,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21.6
7993,DHS,2019,East,Median age at first sexual intercourse [Women]: 25-49,20.0
7994,DHS,2019,East,Median duration of any breastfeeding,25.1
7995,DHS,2019,East,Median duration of exclusive breastfeeding,5.1
7996,DHS,2019,East,Median duration of predominant breastfeeding,6.0
7997,DHS,2019,East,Men circumcised,56.3
7998,DHS,2019,East,Men receiving an HIV test and receiving test results in the last 12 months,24.8
7999,DHS,2019,East,"Men reporting an STI, genital dicharge, or a sore or ulcer",7.9
8000,DHS,2019,East,Men who are literate,84.4
8001,DHS,2019,East,Men who smoke cigarettes,8.0
8002,DHS,2019,East,Men with no education,8.1
8003,DHS,2019,East,Men with secondary or higher education,28.3
8004,DHS,2019,East,Mother's first postnatal checkup in the first two days after birth,79.1
8005,DHS,2019,East,Neonatal mortality rate,21.0
8006,DHS,2019,East,Newborn's first postnatal checkup in the first two days after birth,83.1
8007,DHS,2019,East,Non-breastfed children 6-23 months with 3 IYCF practices,15.0
8008,DHS,2019,East,Persons with access to an insecticide-treated mosquito net (ITN),45.8
8009,DHS,2019,East,Physical or sexual violence committed by husband/partner,37.2
8010,DHS,2019,East,Physical or sexual violence committed by husband/partner in last 12 months,19.8
8011,DHS,2019,East,Place of delivery: Health facility,92.89999999999999
8012,DHS,2019,East,Polio 3 vaccination received,97.1
8013,DHS,2019,East,Population using an improved water source,72.5
8014,DHS,2019,East,Population who slept under an insecticide-treated mosquito net (ITN) last night,41.3
8015,DHS,2019,East,Population with an improved sanitation facility,75.5
8016,DHS,2019,East,Postneonatal mortality rate,14.0
8017,DHS,2019,East,Pregnant women who slept under an insecticide-treated net (ITN),42.3
8018,DHS,2019,East,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",6.6
8019,DHS,2019,East,Tetanus protection at birth,76.86666666666666
8020,DHS,2019,East,Total fertility rate 15-49,4.2
8021,DHS,2019,East,Total wanted fertility rate,3.2
8022,DHS,2019,East,Treatment of diarrhea: Either ORS or RHF,36.15
8023,DHS,2019,East,Under-five mortality rate,56.0
8024,DHS,2019,East,Unmet need for family planning,12.7
8025,DHS,2019,East,Wife beating justified for at least one specific reason [Men],14.2
8026,DHS,2019,East,Wife beating justified for at least one specific reason [Women],42.6
8027,DHS,2019,East,Women receiving an HIV test and receiving test results in the last 12 months,30.6
8028,DHS,2019,East,"Women reporting an STI, genital dicharge, or a sore or ulcer",12.3
8029,DHS,2019,East,Women who are literate,83.2
8030,DHS,2019,East,Women who are overweight or obese according to BMI (>=25.0),26.9
8031,DHS,2019,East,Women who are thin according to BMI (<18.5),5.0
8032,DHS,2019,East,Women who decide themselves how their earnings are used,18.0
8033,DHS,2019,East,Women who ever experienced sexual violence,19.1
8034,DHS,2019,East,Women who smoke cigarettes,0.4
8035,DHS,2019,East,Women who want no more children,48.974999999999994
8036,DHS,2019,East,Women with any anemia,12.6
8037,DHS,2019,East,Women with no education,10.0
8038,DHS,2019,East,Women with secondary or higher education,30.6
8039,DHS,2019,Kigali,Antenatal care from a skilled provider,97.06666666666668
8040,DHS,2019,Kigali,Antenatal visits for pregnancy: 4+ visits,45.93333333333334
8041,DHS,2019,Kigali,Assistance during delivery from a skilled provider,97.63333333333333
8042,DHS,2019,Kigali,BCG vaccination received,99.0
8043,DHS,2019,Kigali,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,33.7
8044,DHS,2019,Kigali,Child mortality rate,7.0
8045,DHS,2019,Kigali,Children 6-23 months that consumed foods rich in iron in the last 24 hours,39.8
8046,DHS,2019,Kigali,Children 6-23 months that consumed foods rich in vitamin A in the last 24 hours,88.6
8047,DHS,2019,Kigali,Children 6-23 months with 3 IYCF practices,30.6
8048,DHS,2019,Kigali,Children consuming vitamin A supplements,77.6
8049,DHS,2019,Kigali,Children registered,79.7
8050,DHS,2019,Kigali,Children stunted,21.3
8051,DHS,2019,Kigali,Children under 5 who slept under an insecticide-treated net (ITN),81.2
8052,DHS,2019,Kigali,Children underweight,4.8
8053,DHS,2019,Kigali,Children wasted,1.8
8054,DHS,2019,Kigali,Children with any anemia,36.7
8055,DHS,2019,Kigali,Children with diarrhea,12.899999999999999
8056,DHS,2019,Kigali,Children with fever for whom advice or treatment was sought,72.93333333333334
8057,DHS,2019,Kigali,Children with fever in the last two weeks,15.95
8058,DHS,2019,Kigali,Children with fever who had blood taken from a finger or heel for testing,50.7
8059,DHS,2019,Kigali,Children with hemoglobin lower than 8.0 g/dl,1.6
8060,DHS,2019,Kigali,Children with symptoms of ARI,1.45
8061,DHS,2019,Kigali,Comprehensive correct knowledge about AIDS [Men],73.8
8062,DHS,2019,Kigali,Comprehensive correct knowledge about AIDS [Women],61.8
8063,DHS,2019,Kigali,Condom use during higher-risk sex (with multiple partners) [Men],43.7
8064,DHS,2019,Kigali,Condom use during higher-risk sex (with multiple partners) [Women],50.6
8065,DHS,2019,Kigali,DPT 3 vaccination received,99.0
8066,DHS,2019,Kigali,Delivery by cesarean section,27.900000000000002
8067,DHS,2019,Kigali,Demand for family planning satisfied,79.5
8068,DHS,2019,Kigali,Demand for family planning satisfied by modern methods,72.0
8069,DHS,2019,Kigali,Ever experienced physical violence since age 15,34.8
8070,DHS,2019,Kigali,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",8.55
8071,DHS,2019,Kigali,Feeding practices during diarrhea: ORT and continued feeding,6.5
8072,DHS,2019,Kigali,Fully vaccinated (8 basic antigens),97.1
8073,DHS,2019,Kigali,Gender parity index for net primary school attendance,1.01
8074,DHS,2019,Kigali,Gender parity index for net secondary school attendance,0.94
8075,DHS,2019,Kigali,General fertility rate,121.0
8076,DHS,2019,Kigali,Households with at least one insecticide-treated mosquito net (ITN),86.0
8077,DHS,2019,Kigali,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,63.5
8078,DHS,2019,Kigali,Households with electricity,88.9
8079,DHS,2019,Kigali,Infant mortality rate,23.0
8080,DHS,2019,Kigali,Knowledge of prevention of mother to child transmission of HIV [Men],89.6
8081,DHS,2019,Kigali,Knowledge of prevention of mother to child transmission of HIV [Women],88.8
8082,DHS,2019,Kigali,Malaria prevalence according to RDT,2.0
8083,DHS,2019,Kigali,Malaria prevalence according to microscopy,0.6
8084,DHS,2019,Kigali,Married women currently using any method of contraception,60.6
8085,DHS,2019,Kigali,Married women currently using any modern method of contraception,54.9
8086,DHS,2019,Kigali,Mean Body Mass Index (BMI) for women,25.1
8087,DHS,2019,Kigali,Mean ideal number of children for all women,3.3
8088,DHS,2019,Kigali,Measles vaccination received,97.5
8089,DHS,2019,Kigali,Median age at first birth for women age 25-49,24.1
8090,DHS,2019,Kigali,Median age at first marriage [Women]: 25-49,24.9
8091,DHS,2019,Kigali,"Median age at first sexual intercourse [Men]: 25-49(54,59)",22.0
8092,DHS,2019,Kigali,Median age at first sexual intercourse [Women]: 25-49,21.3
8093,DHS,2019,Kigali,Median duration of any breastfeeding,24.4
8094,DHS,2019,Kigali,Median duration of exclusive breastfeeding,4.4
8095,DHS,2019,Kigali,Median duration of predominant breastfeeding,5.0
8096,DHS,2019,Kigali,Men circumcised,72.4
8097,DHS,2019,Kigali,Men receiving an HIV test and receiving test results in the last 12 months,32.3
8098,DHS,2019,Kigali,"Men reporting an STI, genital dicharge, or a sore or ulcer",6.6
8099,DHS,2019,Kigali,Men who are literate,95.9
8100,DHS,2019,Kigali,Men who smoke cigarettes,7.5
8101,DHS,2019,Kigali,Men with no education,2.8
8102,DHS,2019,Kigali,Men with secondary or higher education,53.1
8103,DHS,2019,Kigali,Mother's first postnatal checkup in the first two days after birth,73.0
8104,DHS,2019,Kigali,Neonatal mortality rate,13.0
8105,DHS,2019,Kigali,Newborn's first postnatal checkup in the first two days after birth,74.2
8106,DHS,2019,Kigali,Non-breastfed children 6-23 months with 3 IYCF practices,7.0
8107,DHS,2019,Kigali,Persons with access to an insecticide-treated mosquito net (ITN),80.6
8108,DHS,2019,Kigali,Physical or sexual violence committed by husband/partner,37.6
8109,DHS,2019,Kigali,Physical or sexual violence committed by husband/partner in last 12 months,21.6
8110,DHS,2019,Kigali,Place of delivery: Health facility,97.43333333333334
8111,DHS,2019,Kigali,Polio 3 vaccination received,98.6
8112,DHS,2019,Kigali,Population using an improved water source,97.4
8113,DHS,2019,Kigali,Population who slept under an insecticide-treated mosquito net (ITN) last night,75.7
8114,DHS,2019,Kigali,Population with an improved sanitation facility,92.4
8115,DHS,2019,Kigali,Postneonatal mortality rate,11.0
8116,DHS,2019,Kigali,Pregnant women who slept under an insecticide-treated net (ITN),76.9
8117,DHS,2019,Kigali,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",5.9
8118,DHS,2019,Kigali,Tetanus protection at birth,79.9
8119,DHS,2019,Kigali,Total fertility rate 15-49,3.6
8120,DHS,2019,Kigali,Total wanted fertility rate,2.8
8121,DHS,2019,Kigali,Treatment of diarrhea: Either ORS or RHF,21.1
8122,DHS,2019,Kigali,Under-five mortality rate,31.0
8123,DHS,2019,Kigali,Unmet need for family planning,15.7
8124,DHS,2019,Kigali,Wife beating justified for at least one specific reason [Men],11.0
8125,DHS,2019,Kigali,Wife beating justified for at least one specific reason [Women],27.3
8126,DHS,2019,Kigali,Women receiving an HIV test and receiving test results in the last 12 months,38.8
8127,DHS,2019,Kigali,"Women reporting an STI, genital dicharge, or a sore or ulcer",18.2
8128,DHS,2019,Kigali,Women who are literate,93.6
8129,DHS,2019,Kigali,Women who are overweight or obese according to BMI (>=25.0),42.6
8130,DHS,2019,Kigali,Women who are thin according to BMI (<18.5),3.9
8131,DHS,2019,Kigali,Women who decide themselves how their earnings are used,34.1
8132,DHS,2019,Kigali,Women who ever experienced sexual violence,27.3
8133,DHS,2019,Kigali,Women who smoke cigarettes,0.8
8134,DHS,2019,Kigali,Women who want no more children,50.699999999999996
8135,DHS,2019,Kigali,Women with any anemia,14.5
8136,DHS,2019,Kigali,Women with no education,3.9
8137,DHS,2019,Kigali,Women with secondary or higher education,54.8
8138,DHS,2019,North,Antenatal care from a skilled provider,98.5
8139,DHS,2019,North,Antenatal visits for pregnancy: 4+ visits,47.70000000000001
8140,DHS,2019,North,Assistance during delivery from a skilled provider,96.36666666666667
8141,DHS,2019,North,BCG vaccination received,99.7
8142,DHS,2019,North,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,13.9
8143,DHS,2019,North,Child mortality rate,18.0
8144,DHS,2019,North,Children 6-23 months that consumed foods rich in iron in the last 24 hours,9.7
8145,DHS,2019,North,Children 6-23 months that consumed foods rich in vitamin A in the last 24 hours,83.6
8146,DHS,2019,North,Children 6-23 months with 3 IYCF practices,13.8
8147,DHS,2019,North,Children consuming vitamin A supplements,90.9
8148,DHS,2019,North,Children registered,90.9
8149,DHS,2019,North,Children stunted,40.5
8150,DHS,2019,North,Children under 5 who slept under an insecticide-treated net (ITN),52.5
8151,DHS,2019,North,Children underweight,7.3
8152,DHS,2019,North,Children wasted,0.5
8153,DHS,2019,North,Children with any anemia,41.4
8154,DHS,2019,North,Children with diarrhea,18.25
8155,DHS,2019,North,Children with fever for whom advice or treatment was sought,54.0
8156,DHS,2019,North,Children with fever in the last two weeks,22.8
8157,DHS,2019,North,Children with fever who had blood taken from a finger or heel for testing,26.0
8158,DHS,2019,North,Children with hemoglobin lower than 8.0 g/dl,2.5
8159,DHS,2019,North,Children with symptoms of ARI,1.8
8160,DHS,2019,North,Comprehensive correct knowledge about AIDS [Men],52.0
8161,DHS,2019,North,Comprehensive correct knowledge about AIDS [Women],61.9
8162,DHS,2019,North,Condom use during higher-risk sex (with multiple partners) [Men],21.9
8163,DHS,2019,North,DPT 3 vaccination received,98.1
8164,DHS,2019,North,Delivery by cesarean section,12.033333333333333
8165,DHS,2019,North,Demand for family planning satisfied,87.6
8166,DHS,2019,North,Demand for family planning satisfied by modern methods,81.9
8167,DHS,2019,North,Ever experienced physical violence since age 15,37.7
8168,DHS,2019,North,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",18.1
8169,DHS,2019,North,Feeding practices during diarrhea: ORT and continued feeding,10.3
8170,DHS,2019,North,Fully vaccinated (8 basic antigens),93.8
8171,DHS,2019,North,Gender parity index for net primary school attendance,1.01
8172,DHS,2019,North,Gender parity index for net secondary school attendance,1.07
8173,DHS,2019,North,General fertility rate,129.0
8174,DHS,2019,North,Households with at least one insecticide-treated mosquito net (ITN),65.7
8175,DHS,2019,North,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,31.2
8176,DHS,2019,North,Households with electricity,32.5
8177,DHS,2019,North,Infant mortality rate,40.0
8178,DHS,2019,North,Knowledge of prevention of mother to child transmission of HIV [Men],78.0
